X,Y,Z
-0.151434,0.001062,-0.009204
-0.148313,-0.008434,-0.018088
-0.136755,-0.01681,-0.019833
-0.118623,-0.023647,-0.011629
-0.097228,-0.028409,0.006613
-0.076805,-0.030356,0.032403
-0.060437,-0.028916,0.06157
-0.048166,-0.024342,0.089518
-0.0373,-0.01794,0.112358
-0.024986,-0.011388,0.127535
-0.011683,-0.005905,0.133882
-0.001759,-0.002072,0.131198
0.000955,0.000012,0.119856
-0.00272,0.000728,0.100848
-0.008794,0.001063,0.075926
-0.014227,0.00259,0.04742
-0.019051,0.006974,0.017737
-0.024786,0.014965,-0.011146
-0.030181,0.025782,-0.037621
-0.029944,0.037646,-0.059547
-0.020092,0.04878,-0.073662
-0.002602,0.057983,-0.076383
0.017468,0.064681,-0.065227
0.037157,0.068605,-0.039825
0.056365,0.069469,-0.002107
0.075215,0.066885,0.044338
0.091479,0.060527,0.095062
0.100967,0.050463,0.145189
0.101385,0.037466,0.18973
0.094344,0.02307,0.224099
0.081765,0.009193,0.244601
0.062919,-0.002686,0.248661
0.037691,-0.012143,0.235067
0.010104,-0.019647,0.204486
-0.014296,-0.025972,0.159742
-0.032824,-0.031658,0.10537
-0.046012,-0.036692,0.046754
-0.054921,-0.040477,-0.01071
-0.058744,-0.042135,-0.062199
-0.055767,-0.041135,-0.103857
-0.047904,-0.037811,-0.133324
-0.041764,-0.033378,-0.150476
-0.041661,-0.029442,-0.157594
-0.044288,-0.027234,-0.158224
-0.043969,-0.027065,-0.155521
-0.040233,-0.028392,-0.151108
-0.03767,-0.030202,-0.144823
-0.040487,-0.031403,-0.135475
-0.047749,-0.031211,-0.122071
-0.053726,-0.029541,-0.104853
-0.054089,-0.027113,-0.085605
-0.049882,-0.025029,-0.066807
-0.043219,-0.024116,-0.050281
-0.032802,-0.024464,-0.036199
-0.017126,-0.02532,-0.023219
0.000972,-0.025428,-0.010048
0.016164,-0.023483,0.003101
0.025756,-0.018464,0.014604
0.032268,-0.00989,0.022489
0.041124,0.001948,0.025504
0.054404,0.015921,0.023658
0.067805,0.030333,0.018067
0.075885,0.043362,0.010435
0.07816,0.053465,0.002514
0.078173,0.059643,-0.004477
0.078825,0.061557,-0.010397
0.079525,0.059581,-0.016234
0.076878,0.054802,-0.023348
0.068284,0.048811,-0.032698
0.054773,0.043148,-0.044817
0.040109,0.038692,-0.060161
0.028124,0.035409,-0.079207
0.020929,0.032609,-0.101992
0.018476,0.029668,-0.127204
0.019183,0.026594,-0.1517
0.020988,0.023884,-0.171187
0.022329,0.022112,-0.181447
0.022722,0.021691,-0.179334
0.022645,0.022852,-0.163462
0.022886,0.025624,-0.134628
0.023768,0.02968,-0.095942
0.025167,0.034076,-0.052443
0.027624,0.03727,-0.010093
0.032631,0.037727,0.025821
0.04074,0.034576,0.052097
0.049984,0.02777,0.068044
0.057175,0.017867,0.075005
0.060398,0.005716,0.07529
0.060099,-0.00773,0.071155
0.057648,-0.021417,0.064353
0.052181,-0.034102,0.056174
0.040341,-0.044356,0.047726
0.02146,-0.050695,0.039981
0.000833,-0.05186,0.033359
-0.015157,-0.047187,0.027348
-0.025035,-0.036951,0.020796
-0.031389,-0.022456,0.012847
-0.036057,-0.005694,0.004159
-0.037181,0.011209,-0.002535
-0.031425,0.026471,-0.003309
-0.020583,0.038921,0.005295
-0.013151,0.047935,0.024703
-0.014792,0.053235,0.05346
-0.020466,0.054674,0.087523
-0.020348,0.052117,0.121428
-0.010317,0.045457,0.150006
0.005301,0.034814,0.170011
0.018819,0.020904,0.180988
0.026996,0.005315,0.184933
0.03321,-0.00961,0.184633
0.039964,-0.021352,0.181935
0.043195,-0.028113,0.177203
0.03818,-0.029413,0.169817
0.027215,-0.02585,0.159189
0.017729,-0.018519,0.14549
0.015054,-0.008664,0.12962
0.017909,0.002376,0.112977
0.020052,0.013053,0.097519
0.017433,0.021621,0.08558
0.012534,0.026439,0.078883
0.009775,0.026342,0.07734
0.009735,0.020858,0.078593
0.010291,0.010369,0.078682
0.010745,-0.003726,0.073849
0.012905,-0.01911,0.062177
0.019172,-0.033196,0.04387
0.02981,-0.043945,0.020607
0.041848,-0.050344,-0.005332
-0.175646,0.180242,-0.26452
-0.19444,0.173058,-0.399691
-0.194743,0.169448,-0.531228
-0.173478,0.184386,-0.635382
-0.13042,0.209659,-0.690243
-0.069167,0.219523,-0.687515
0.002693,0.190556,-0.639681
0.07483,0.121624,-0.574076
0.136373,0.038572,-0.517001
0.178333,-0.024865,-0.47553
0.195424,-0.051541,-0.42971
0.186612,-0.049919,-0.345214
0.154911,-0.044646,-0.197225
0.106801,-0.054537,0.009117
0.051158,-0.077636,0.236275
-0.002512,-0.098828,0.438019
-0.045854,-0.108412,0.589919
-0.072749,-0.114582,0.703304
-0.079728,-0.140733,0.814176
-0.065994,-0.206148,0.949262
-0.033571,-0.307174,1.097392
0.012324,-0.415773,1.212693
0.063595,-0.493066,1.242065
0.111088,-0.509575,1.158769
0.14703,-0.459439,0.977741
0.166798,-0.358943,0.737258
0.169402,-0.234574,0.469225
0.156468,-0.108832,0.184848
0.130714,0.008196,-0.117242
0.09494,0.116581,-0.425717
0.051779,0.219036,-0.700435
0.004099,0.314709,-0.88777
-0.044668,0.39752,-0.953585
-0.090862,0.459721,-0.910131
-0.131314,0.496307,-0.817003
-0.163953,0.506522,-0.746284
-0.187853,0.493812,-0.739074
-0.202503,0.465767,-0.784544
-0.206834,0.432276,-0.830255
-0.198661,0.399986,-0.820267
-0.174896,0.366031,-0.730652
-0.132829,0.316096,-0.574818
-0.072448,0.230779,-0.384605
0.000945,0.10054,-0.183411
0.076248,-0.063266,0.026573
0.140165,-0.233265,0.250072
0.182601,-0.381457,0.477979
0.200348,-0.494739,0.68335
0.196458,-0.579627,0.834133
0.174599,-0.650185,0.913072
0.133755,-0.711792,0.927638
0.068579,-0.754526,0.898754
-0.025785,-0.757148,0.843504
-0.147623,-0.698692,0.768504
-0.285468,-0.570969,0.672395
-0.420542,-0.385496,0.551113
-0.531931,-0.171469,0.401602
-0.601098,0.036826,0.223143
-0.614621,0.216274,0.020234
-0.565198,0.365583,-0.190924
-0.451865,0.502241,-0.379552
-0.280097,0.642838,-0.508877
-0.061645,0.783901,-0.552277
0.186275,0.900755,-0.509346
0.442217,0.961957,-0.412941
0.681918,0.94986,-0.31903
0.879927,0.872142,-0.282614
1.011841,0.753584,-0.328199
1.057709,0.618988,-0.433518
1.006785,0.481003,-0.542782
0.86189,0.338334,-0.598626
0.640959,0.184596,-0.5747
0.374491,0.018378,-0.488369
0.098406,-0.154127,-0.380797
-0.154268,-0.322812,-0.285444
-0.359226,-0.479593,-0.209353
-0.503105,-0.621495,-0.134368
-0.582093,-0.748037,-0.036926
-0.599683,-0.857191,0.090206
-0.565523,-0.944241,0.23044
-0.494216,-1.002114,0.352335
-0.402267,-1.0214,0.430798
-0.303607,-0.991915,0.464205
-0.205553,-0.908231,0.472563
-0.10849,-0.777284,0.479982
-0.011289,-0.622413,0.492247
0.082267,-0.474954,0.488792
0.161574,-0.350656,0.4421
0.212827,-0.232969,0.345205
0.226656,-0.085396,0.223392
0.203896,0.116443,0.12354
0.154258,0.354429,0.084104
0.089976,0.566696,0.107688
0.018589,0.690316,0.157584
-0.060252,0.708702,0.177127
-0.150811,0.660931,0.123259
-0.254216,0.614024,-0.005649
-0.363598,0.616275,-0.166952
-0.464245,0.668019,-0.297042
-0.539303,0.735999,-0.35278
-0.575797,0.786421,-0.341322
-0.566146,0.805614,-0.311297
-0.506419,0.800303,-0.315584
-0.394489,0.781195,-0.367734
-0.23121,0.747996,-0.4227
-0.0256,0.689842,-0.404154
0.200929,0.592981,-0.25538
0.416862,0.44499,0.018732
0.588975,0.235904,0.34323
0.693571,-0.039216,0.611339
0.723244,-0.373514,0.739857
0.683719,-0.738822,0.706238
0.586527,-1.083341,0.548886
0.444463,-1.345515,0.326998
0.271352,-1.475723,0.078242
0.084527,-1.453762,-0.189199
-0.094934,-1.294045,-0.475985
-0.24693,-1.034525,-0.762158
-0.356037,-0.719712,-0.995714
-0.408964,-0.388668,-1.11495
-0.391683,-0.071206,-1.078777
-0.293029,0.208639,-0.877391
-0.112419,0.429499,-0.526626
0.133853,0.575763,-0.058725
0.412608,0.642961,0.478316
0.682268,0.639271,1.010347
0.902689,0.581076,1.435457
1.03998,0.483958,1.65014
1.069135,0.357671,1.58985
0.977914,0.211387,1.261149
0.769048,0.061113,0.746623
0.45773,-0.070204,0.171508
0.068988,-0.159336,-0.344368
-0.360769,-0.191788,-0.722877
-0.781864,-0.166413,-0.94146
-1.13589,-0.091418,-1.021377
-1.370168,0.021981,-1.004653
-1.459533,0.16187,-0.932819
-1.417552,0.315484,-0.832262
-1.282258,0.469214,-0.708388
-1.091318,0.60739,-0.548424
-0.866219,0.708991,-0.333475
-0.612267,0.747306,-0.055284
-0.332869,0.697758,0.268875
-0.041639,0.550391,0.592373
0.240608,0.3197,0.853754
0.494758,0.042763,1.000573
0.706011,-0.238734,1.009892
0.860145,-0.496636,0.894709
0.938879,-0.718522,0.69032
0.921997,-0.8978,0.434038
0.800054,-1.021933,0.153
0.586964,-1.070917,-0.135881
0.320417,-1.031399,-0.415343
0.050547,-0.909929,-0.657828
-0.178111,-0.729186,-0.826966
-0.340627,-0.514362,-0.890175
-0.433029,-0.282935,-0.836399
-0.465069,-0.046553,-0.684446
-0.45051,0.174604,-0.470497
-0.399584,0.344557,-0.225706
-0.316475,0.427792,0.039291
-0.201291,0.413751,0.330036
-0.055272,0.328096,0.640906
0.113994,0.22376,0.93204
0.290542,0.153148,1.136937
0.452217,0.141141,1.191129
0.576887,0.177738,1.062682
0.648668,0.229025,0.766003
0.660777,0.259707,0.349446
0.616312,0.254353,-0.123391
0.528099,0.225203,-0.580332
0.415813,0.20286,-0.942277
0.298635,0.211825,-1.134279
0.187468,0.249776,-1.111049
0.081999,0.288595,-0.890402
-0.025387,0.29297,-0.566009
-0.139608,0.245481,-0.27236
-0.254976,0.161221,-0.119827
-0.356664,0.079632,-0.132901
-0.428064,0.044233,-0.232024
-0.458447,0.083548,-0.287186
-0.447183,0.199381,-0.202326
-0.402689,0.365466,0.022498
-0.338534,0.534619,0.283743
-0.269225,0.653249,0.436562
-0.206985,0.679581,0.380583
-0.16004,0.599724,0.11699
-0.132185,0.431315,-0.247614
-0.123297,0.207158,-0.55873
-0.12974,-0.047815,-0.691411
-0.144207,-0.328861,-0.603213
-0.156094,-0.643755,-0.343558
-0.153836,-0.985126,-0.014355
-0.129051,-1.308401,0.284494
-0.081228,-1.540223,0.492309
-0.019915,-1.610023,0.60075
0.038513,-1.48716,0.643204
0.07795,-1.199989,0.669858
0.09049,-0.819564,0.717761
0.180007,0.180531,0.184839
0.226389,0.18518,0.246852
0.262874,0.181755,0.304185
0.284108,0.171625,0.353187
0.286265,0.156558,0.390672
0.268066,0.138595,0.414352
0.231429,0.119841,0.422842
0.181224,0.102101,0.415509
0.124356,0.08658,0.392477
0.068509,0.073893,0.354745
0.020903,0.064283,0.3043
-0.012744,0.057883,0.244136
-0.029061,0.054814,0.178098
-0.027608,0.055037,0.110546
-0.010877,0.058211,0.045869
0.016524,0.063759,-0.011942
0.048971,0.071066,-0.059454
0.080667,0.079616,-0.093822
0.106338,0.088979,-0.112848
0.121951,0.09866,-0.115209
0.125422,0.107951,-0.100817
0.117029,0.115943,-0.070998
0.099211,0.121642,-0.028222
0.075535,0.124138,0.02428
0.049381,0.122763,0.082683
0.023006,0.117217,0.142598
-0.002801,0.107569,0.199218
-0.028412,0.094115,0.247705
-0.054762,0.07724,0.283845
-0.08275,0.057444,0.304627
-0.112686,0.035421,0.308426
-0.143793,0.01205,0.294939
-0.173981,-0.01181,0.265046
-0.200189,-0.035615,0.220683
-0.21919,-0.059211,0.164668
-0.228671,-0.082429,0.100498
-0.227989,-0.104728,0.032101
-0.218162,-0.125349,-0.036469
-0.20134,-0.143614,-0.101346
-0.180147,-0.158936,-0.159143
-0.157131,-0.170581,-0.20714
-0.13448,-0.17749,-0.243367
-0.114002,-0.178462,-0.26661
-0.097277,-0.172795,-0.276363
-0.085823,-0.160768,-0.272781
-0.081055,-0.143437,-0.256625
-0.084088,-0.122259,-0.229214
-0.095429,-0.099071,-0.192393
-0.114572,-0.076136,-0.1485
-0.13958,-0.055819,-0.100246
-0.166934,-0.040081,-0.050482
-0.191963,-0.03011,-0.001949
-0.20973,-0.026228,0.042858
-0.216166,-0.028103,0.081757
-0.208998,-0.034921,0.112989
-0.188134,-0.045329,0.135396
-0.155669,-0.057436,0.148666
-0.115654,-0.069166,0.153429
-0.073532,-0.078605,0.151046
-0.035113,-0.084057,0.143226
-0.005492,-0.084174,0.131661
0.011714,-0.078491,0.117724
0.014804,-0.067885,0.102274
0.004193,-0.054379,0.08564
-0.017528,-0.040537,0.067833
-0.045794,-0.028784,0.048817
-0.074706,-0.02092,0.028664
-0.098276,-0.017862,0.007573
-0.111735,-0.019462,-0.014191
-0.112355,-0.02434,-0.036332
-0.09971,-0.0301,-0.058469
-0.075439,-0.034191,-0.0801
-0.042697,-0.034752,-0.100644
-0.00544,-0.030791,-0.11939
0.032336,-0.02201,-0.135243
0.067279,-0.008682,-0.146664
0.097223,0.008408,-0.152092
0.121435,0.028111,-0.150462
0.140459,0.049128,-0.141316
0.15546,0.07023,-0.124526
0.167444,0.090312,-0.099892
0.176756,0.108281,-0.06709
0.183053,0.123103,-0.026201
0.185735,0.134253,0.021795
0.184427,0.142064,0.075188
0.179161,0.147494,0.13194
0.170387,0.151571,0.189853
0.159002,0.154926,0.246535
0.146294,0.157476,0.299438
0.13367,0.158279,0.346
0.122287,0.1557,0.383852
0.112824,0.148011,0.410959
0.105482,0.134176,0.425606
0.100215,0.114439,0.426419
0.096923,0.090321,0.412551
0.095415,0.06385,0.383849
0.095342,0.036665,0.340795
0.0963,0.009689,0.284395
0.097892,-0.016717,0.21622
0.099571,-0.042344,0.138419
0.100473,-0.066792,0.053591
0.099541,-0.089372,-0.035371
0.095878,-0.109232,-0.125291
0.089159,-0.125598,-0.212702
0.079844,-0.138015,-0.294007
0.069048,-0.146469,-0.365784
0.058262,-0.15141,-0.425128
0.049136,-0.153661,-0.469826
0.043194,-0.154168,-0.498236
0.041376,-0.153606,-0.509237
0.043648,-0.152119,-0.502534
0.04895,-0.149436,-0.479025
0.05538,-0.145214,-0.440852
0.06048,-0.139395,-0.391146
0.061576,-0.132395,-0.333596
0.056214,-0.125062,-0.272139
0.042622,-0.118474,-0.210883
0.020113,-0.11369,-0.153943
-0.010707,-0.111496,-0.104896
-0.048009,-0.112192,-0.066261
-0.088929,-0.115524,-0.039427
-0.129779,-0.120814,-0.024861
-0.166389,-0.127086,-0.022291
-0.194762,-0.133059,-0.030707
-0.211931,-0.137159,-0.048247
-0.216762,-0.137725,-0.072321
-0.210299,-0.133292,-0.10017
-0.195298,-0.122808,-0.129362
-0.175303,-0.105803,-0.157704
-0.153674,-0.082603,-0.182952
-0.132789,-0.054476,-0.202793
-0.113601,-0.023617,-0.215088
-0.095644,0.007104,-0.218201
-0.077614,0.034589,-0.2112
-0.058322,0.055994,-0.193792
-0.037691,0.069068,-0.1662
-0.01731,0.072458,-0.129158
-0.000112,0.066027,-0.083925
0.010534,0.050937,-0.032184
0.011953,0.029309,0.024064
0.003169,0.003812,0.08249
-0.014547,-0.022512,0.140415
-0.037862,-0.046456,0.194908
-0.062474,-0.06519,0.243026
-0.084414,-0.076842,0.282128
-0.100866,-0.080754,0.31016
-0.110377,-0.077298,0.325793
-0.112572,-0.067355,0.328418
-0.107825,-0.051949,0.318057
-0.097183,-0.032346,0.295368
-0.08228,-0.010116,0.261825
-0.064976,0.013293,0.219866
-0.047025,0.036986,0.172764
-0.03008,0.060479,0.124373
-0.015808,0.083242,0.078877
-0.005806,0.104371,0.040498
-0.001271,0.122624,0.013051
-0.002563,0.136835,-0.000575
-0.008957,0.14625,0.001172
-0.01884,0.15042,0.018396
-0.030141,0.149057,0.05001
-0.040791,0.142234,0.093876
-0.049217,0.130513,0.146514
-0.054879,0.11464,0.202927
-0.058506,0.095215,0.257137
-0.061689,0.07283,0.303071
-0.066028,0.048469,0.335283
-0.072171,0.023739,0.34943
-0.079239,0.000688,0.342577
-0.085029,-0.018838,0.313577
-0.086759,-0.033781,0.263562
-0.082009,-0.043954,0.19603
-0.069481,-0.049944,0.116104
-0.049293,-0.05312,0.029654
-0.022963,-0.055461,-0.057075
0.006815,-0.058887,-0.137673
0.036673,-0.064619,-0.206099
0.063436,-0.073082,-0.257469
0.085001,-0.084124,-0.288746
0.100815,-0.097226,-0.299023
0.111687,-0.111613,-0.289167
0.11893,-0.126376,-0.261311
0.123501,-0.140682,-0.218614
0.125801,-0.154062,-0.165092
0.125964,-0.166408,-0.105287
0.124314,-0.177488,-0.043804
0.12163,-0.186592,0.015092
0.119064,-0.192872,0.067829
0.117928,-0.19588,0.111803
0.1196,-0.195712,0.145556
0.125445,-0.192772,0.168811
0.136629,-0.187428,0.1823
0.153825,-0.179783,0.187402
0.176918,-0.169739,0.185836
0.20476,-0.157178,0.17957
0.235115,-0.142119,0.170704
0.26487,-0.124896,0.161085
0.290581,-0.106376,0.151968
0.30898,-0.08796,0.144031
0.317204,-0.071191,0.137565
0.176614,-0.18086,0.176355
0.179094,-0.185658,0.273561
0.169692,-0.176509,0.339439
0.147375,-0.151804,0.365555
0.112198,-0.114019,0.352296
0.065714,-0.069122,0.305434
0.011137,-0.024131,0.233694
-0.04689,0.015557,0.148716
-0.102856,0.04756,0.06455
-0.15117,0.071863,-0.006069
-0.186988,0.089504,-0.056546
-0.206819,0.101966,-0.088875
-0.208749,0.111036,-0.111993
-0.192211,0.118534,-0.135692
-0.157724,0.125921,-0.163995
-0.106972,0.133975,-0.192394
-0.043142,0.142639,-0.210137
0.028771,0.150944,-0.207076
0.101989,0.156622,-0.180075
0.168584,0.15541,-0.134245
0.220619,0.141309,-0.079606
0.251599,0.109005,-0.025515
0.257736,0.057355,0.022833
0.238568,-0.008044,0.063104
0.196963,-0.075392,0.093249
0.138535,-0.131507,0.111414
0.070738,-0.167486,0.117431
0.001728,-0.181361,0.11372
-0.060877,-0.177251,0.104746
-0.111227,-0.161727,0.095071
-0.146186,-0.140189,0.0876
-0.165596,-0.115562,0.083298
-0.171733,-0.088856,0.081534
-0.167903,-0.060586,0.080205
-0.156741,-0.032125,0.076294
-0.138959,-0.006278,0.067545
-0.113151,0.013351,0.054021
-0.077119,0.024245,0.038007
-0.030003,0.026643,0.022297
0.0258,0.023494,0.007618
0.083971,0.018843,-0.008928
0.135689,0.015536,-0.032588
0.172414,0.01413,-0.067207
0.188913,0.014327,-0.110636
0.185035,0.017227,-0.153114
0.165007,0.026121,-0.181633
0.135094,0.044961,-0.186961
0.100801,0.074859,-0.168593
0.065032,0.111711,-0.13448
0.028209,0.147567,-0.094634
-0.010263,0.173855,-0.054716
-0.0501,0.183782,-0.01528
-0.088761,0.172824,0.025327
-0.121375,0.137608,0.067857
-0.141893,0.07597,0.110532
-0.145173,-0.009945,0.149451
-0.12903,-0.11063,0.180258
-0.095296,-0.209896,0.200027
-0.049671,-0.288831,0.208025
-0.000287,-0.331405,0.204211
0.044271,-0.329132,0.18607
0.076796,-0.282743,0.145839
0.092746,-0.201365,0.072366
0.090691,-0.099706,-0.040076
0.072137,0.006445,-0.183248
0.040925,0.105535,-0.334646
0.002565,0.192827,-0.46449
-0.036368,0.267152,-0.546219
-0.068982,0.324781,-0.564052
-0.089178,0.355022,-0.513036
-0.092794,0.341445,-0.395428
-0.078371,0.27054,-0.218312
-0.047432,0.141685,0.005834
-0.004259,-0.028546,0.256195
0.044723,-0.209227,0.502051
0.091944,-0.364585,0.706348
0.130013,-0.465002,0.83363
0.153217,-0.494453,0.859916
0.158567,-0.452664,0.779755
0.145826,-0.351543,0.606424
0.116878,-0.209368,0.367333
0.074919,-0.045995,0.097001
0.023768,0.119524,-0.170895
-0.032538,0.268956,-0.410673
-0.089965,0.385163,-0.607097
-0.144563,0.454748,-0.75033
-0.192407,0.471451,-0.829156
-0.229467,0.437717,-0.829538
-0.2518,0.36331,-0.740697
-0.256393,0.261029,-0.566624
-0.242317,0.142841,-0.331902
-0.211625,0.019348,-0.073133
-0.169537,-0.098711,0.174359
-0.123444,-0.199358,0.383259
-0.08093,-0.270654,0.534146
-0.047213,-0.304785,0.612385
-0.023211,-0.301247,0.607562
-0.005464,-0.265679,0.518461
0.012079,-0.206432,0.358456
0.034848,-0.131908,0.155281
0.064858,-0.049942,-0.054541
0.100002,0.0309,-0.23487
0.13523,0.100555,-0.35993
0.164925,0.149217,-0.421336
0.185204,0.170048,-0.427164
0.195029,0.160763,-0.390778
0.196094,0.12374,-0.320236
0.191593,0.064939,-0.218633
0.184607,-0.007405,-0.091482
0.17677,-0.083504,0.046843
0.167734,-0.151979,0.174203
0.155789,-0.199869,0.271393
0.13914,-0.215032,0.331494
0.117226,-0.192156,0.357799
0.09136,-0.137896,0.355888
0.064255,-0.069713,0.328012
0.038944,-0.008175,0.272041
0.017784,0.034413,0.184933
0.001973,0.060189,0.068746
-0.008218,0.079852,-0.063727
-0.012849,0.102012,-0.188481
-0.011799,0.126971,-0.278409
-0.004642,0.147576,-0.314369
0.008887,0.156189,-0.29186
0.028039,0.150903,-0.21961
0.050203,0.135478,-0.110535
0.070648,0.116023,0.023676
0.083327,0.098423,0.166506
0.082261,0.086635,0.290538
0.062917,0.080952,0.364172
0.023229,0.07687,0.366522
-0.035931,0.066013,0.299879
-0.110711,0.03981,0.189312
-0.194622,-0.004658,0.064846
-0.279325,-0.060904,-0.057134
-0.355906,-0.115441,-0.17619
-0.416276,-0.154288,-0.296744
-0.454223,-0.169871,-0.413004
-0.465907,-0.164239,-0.502471
-0.449671,-0.145862,-0.536286
-0.405528,-0.123281,-0.496583
-0.334778,-0.099998,-0.387946
-0.240088,-0.073636,-0.236536
-0.126123,-0.040737,-0.07554
-0.000075,-0.003012,0.071132
0.128729,0.029852,0.19531
0.250175,0.042818,0.301719
0.355419,0.0235,0.399492
0.438692,-0.030025,0.493526
0.497961,-0.107188,0.579563
0.534577,-0.188492,0.642795
0.552144,-0.252833,0.660387
0.554991,-0.284313,0.609736
0.54659,-0.27514,0.482509
0.528421,-0.225425,0.294871
0.499867,-0.141135,0.083621
0.459186,-0.031133,-0.109392
0.40534,0.095891,-0.257492
0.339541,0.232566,-0.360784
0.265433,0.370558,-0.438572
0.18806,0.497078,-0.510734
0.112173,0.593648,-0.58037
0.041002,0.639777,-0.628569
-0.023671,0.622134,-0.627368
-0.080707,0.542496,-0.559283
-0.128902,0.41743,-0.429678
-0.166873,0.27066,-0.266201
-0.193685,0.121902,-0.104376
-0.209591,-0.020529,0.029398
-0.216256,-0.157496,0.126518
-0.216447,-0.290804,0.195626
-0.213441,-0.41489,0.254278
-0.21046,-0.514304,0.317009
-0.210343,-0.570663,0.384515
-0.215185,-0.573678,0.440399
-0.225712,-0.528817,0.460449
-0.240743,-0.45599,0.427954
-0.257191,-0.377197,0.345745
-0.270784,-0.303433,0.23688
-0.277423,-0.231626,0.130096
-0.274444,-0.151633,0.042381
-0.261076,-0.058801,-0.027894
-0.238229,0.038309,-0.095718
-0.207921,0.12292,-0.174867
-0.172789,0.181164,-0.263664
-0.13593,0.210344,-0.340979
-0.100829,0.220132,-0.375732
-0.071055,0.225536,-0.348032
-0.049708,0.237245,-0.265756
-0.038708,0.255427,-0.160894
-0.038158,0.269601,-0.06979
-0.046076,0.265369,-0.008976
-0.058707,0.233503,0.034115
-0.071524,0.176095,0.083097
-0.080355,0.10634,0.147454
-0.082016,0.040731,0.213456
-0.074267,-0.009689,0.25347
-0.055199,-0.042367,0.247002
-0.022743,-0.060796,0.196183
0.025102,-0.069144,0.1219
-0.171973,-0.181517,0.20463
-0.173201,-0.200419,0.250494
-0.161865,-0.215384,0.295275
-0.140644,-0.226031,0.333038
-0.113703,-0.232343,0.358053
-0.085105,-0.233563,0.365665
-0.057835,-0.227594,0.3534
-0.034132,-0.211926,0.322249
-0.015968,-0.185305,0.277594
-0.004526,-0.148914,0.228633
0.000579,-0.106361,0.185584
0.001245,-0.062234,0.156671
0.000047,-0.020341,0.146901
-0.000881,0.0172,0.15814
-0.000496,0.050003,0.189401
0.001503,0.078762,0.236622
0.005332,0.104222,0.292246
0.011379,0.126124,0.346826
0.020024,0.142741,0.393764
0.031239,0.151601,0.432891
0.044124,0.151047,0.468638
0.056678,0.141886,0.505259
0.066231,0.127873,0.54272
0.070784,0.114106,0.574828
0.070252,0.104589,0.58963
0.066499,0.100536,0.569585
0.062147,0.100123,0.491455
0.058693,0.099821,0.332256
0.055412,0.096133,0.085626
0.050249,0.086714,-0.22235
0.041713,0.071192,-0.532082
0.030318,0.051963,-0.767254
0.018601,0.034174,-0.865764
0.009416,0.023952,-0.804329
0.004053,0.025511,-0.599004
0.001801,0.038487,-0.291146
0.000826,0.057401,0.066758
-0.00033,0.074511,0.416392
-0.001767,0.083675,0.690478
-0.002627,0.08251,0.819284
-0.002183,0.072344,0.760549
-0.000681,0.056334,0.53294
0.000713,0.037489,0.22393
0.000964,0.017981,-0.040617
0.000069,-0.000718,-0.162938
-0.001247,-0.017596,-0.1295
-0.002369,-0.03198,-0.011202
-0.00326,-0.04343,0.081919
-0.004431,-0.05161,0.064456
-0.006546,-0.056153,-0.083495
-0.010019,-0.056589,-0.326178
-0.014838,-0.052448,-0.603112
-0.020429,-0.04353,-0.8485
-0.025483,-0.030274,-0.998386
-0.027998,-0.014114,-0.9967
-0.025878,0.002437,-0.809417
-0.017959,0.016273,-0.447637
-0.005109,0.024863,0.018407
0.009169,0.027287,0.473072
0.019366,0.024336,0.788588
0.020027,0.017816,0.866118
0.008811,0.009562,0.674642
-0.011777,0.000931,0.273887
-0.035899,-0.006785,-0.197865
-0.057358,-0.011891,-0.584091
-0.071776,-0.01267,-0.781697
-0.077411,-0.008361,-0.780614
-0.074706,-0.00008,-0.656273
-0.065352,0.009034,-0.514669
-0.051415,0.01495,-0.430452
-0.034584,0.014426,-0.418587
-0.015588,0.006353,-0.446437
0.005683,-0.007775,-0.477378
0.029085,-0.024576,-0.506725
0.053315,-0.040131,-0.554848
0.076231,-0.051383,-0.626554
0.095565,-0.057106,-0.668969
0.109115,-0.058114,-0.584362
0.114889,-0.056811,-0.324605
0.111781,-0.056217,0.029632
0.100167,-0.058862,0.303016
0.081706,-0.065913,0.334139
0.058654,-0.076797,0.081816
0.033246,-0.089526,-0.341554
0.007436,-0.101445,-0.747909
-0.016976,-0.110096,-0.98596
-0.038362,-0.11385,-1.005155
-0.055722,-0.11208,-0.859357
-0.068993,-0.105009,-0.659345
-0.078631,-0.093424,-0.503476
-0.085106,-0.078433,-0.420278
-0.088887,-0.061364,-0.364928
-0.090376,-0.043774,-0.288058
-0.089345,-0.027483,-0.198079
-0.084766,-0.014525,-0.141763
-0.075844,-0.006898,-0.136764
-0.063277,-0.006067,-0.121883
-0.049477,-0.01227,0.022157
-0.037796,-0.02393,0.366344
-0.031152,-0.03758,0.8401
-0.030747,-0.048342,1.25162
-0.035456,-0.051018,1.398304
-0.04192,-0.041549,1.200567
-0.045483,-0.018429,0.762009
-0.042089,0.016578,0.289733
-0.030751,0.059034,-0.041341
-0.014648,0.103247,-0.174174
0.000821,0.143832,-0.160418
0.011104,0.176734,-0.063792
0.014375,0.199314,0.104458
0.011662,0.210059,0.329888
0.005383,0.208517,0.521809
-0.002419,0.195562,0.543669
-0.010996,0.173746,0.320903
-0.020739,0.147145,-0.05919
-0.032188,0.120255,-0.360415
-0.045233,0.096422,-0.373213
-0.059286,0.076607,-0.087815
-0.073889,0.05914,0.307777
-0.088898,0.040874,0.572455
