No,X,Y,Z,Tabel
23852,0.02647,-0.042727,-0.0635,Non-Gempa
23853,0.029746,-0.054376,-0.079074,Non-Gempa
23854,0.030118,-0.058438,-0.090695,Non-Gempa
23855,0.029165,-0.053769,-0.093881,Non-Gempa
23856,0.02903,-0.040835,-0.085687,Non-Gempa
23857,0.031534,-0.02177,-0.065863,Non-Gempa
23858,0.037396,0.000161,-0.036943,Non-Gempa
23859,0.046068,0.021497,-0.003221,Non-Gempa
23860,0.056065,0.039432,0.030632,Non-Gempa
23861,0.065589,0.052228,0.060651,Non-Gempa
23862,0.073113,0.059293,0.084131,Non-Gempa
23863,0.077709,0.061044,0.099623,Non-Gempa
23864,0.079053,0.058525,0.106597,Non-Gempa
23865,0.077132,0.052753,0.105041,Non-Gempa
23866,0.071943,0.044225,0.095369,Non-Gempa
23867,0.063464,0.032966,0.078801,Non-Gempa
23868,0.051845,0.018786,0.057766,Non-Gempa
23869,0.037705,0.001434,0.035763,Non-Gempa
23870,0.022219,-0.019248,0.016639,Non-Gempa
23871,0.0068,-0.042976,0.00345,Non-Gempa
23872,-0.007393,-0.068581,-0.002584,Non-Gempa
23873,-0.019842,-0.093753,-0.00244,Non-Gempa
23874,-0.030802,-0.115308,0.001236,Non-Gempa
23875,-0.041134,-0.130143,0.005535,Non-Gempa
23876,-0.051869,-0.136298,0.008653,Non-Gempa
23877,-0.063627,-0.13347,0.0103,Non-Gempa
23878,-0.076138,-0.123006,0.011161,Non-Gempa
23879,-0.088143,-0.10749,0.011765,Non-Gempa
23880,-0.097787,-0.090074,0.011852,Non-Gempa
23881,-0.10343,-0.073697,0.010932,Non-Gempa
23882,-0.104357,-0.060436,0.009134,Non-Gempa
23883,-0.100841,-0.051219,0.007316,Non-Gempa
23884,-0.093759,-0.045786,0.006626,Non-Gempa
23885,-0.084043,-0.042803,0.007989,Non-Gempa
23886,-0.072349,-0.040172,0.011718,Non-Gempa
23887,-0.059132,-0.035589,0.017301,Non-Gempa
23888,-0.044899,-0.027209,0.023315,Non-Gempa
23889,-0.030365,-0.01422,0.027566,Non-Gempa
23890,-0.016406,0.002834,0.027683,Non-Gempa
23891,-0.003821,0.022063,0.022213,Non-Gempa
23892,0.006871,0.040511,0.011346,Non-Gempa
23893,0.015467,0.054656,-0.003491,Non-Gempa
23894,0.022033,0.061294,-0.020507,Non-Gempa
23895,0.026879,0.058749,-0.038095,Non-Gempa
23896,0.030517,0.047688,-0.055039,Non-Gempa
23897,0.033496,0.03079,-0.070559,Non-Gempa
23898,0.036133,0.011734,-0.084259,Non-Gempa
23899,0.038274,-0.005904,-0.095892,Non-Gempa
23900,0.039272,-0.019374,-0.104945,Non-Gempa
23901,0.038336,-0.026934,-0.110212,Non-Gempa
23902,0.034894,-0.027845,-0.109926,Non-Gempa
23903,0.028665,-0.022491,-0.102821,Non-Gempa
23904,0.019637,-0.012406,-0.08916,Non-Gempa
23905,0.008184,0.000097,-0.070756,Non-Gempa
23906,-0.004759,0.012526,-0.050241,Non-Gempa
23907,-0.017668,0.022781,-0.030126,Non-Gempa
23908,-0.028678,0.029572,-0.012177,Non-Gempa
23909,-0.036131,0.032583,0.002617,Non-Gempa
23910,-0.039132,0.032354,0.013669,Non-Gempa
23911,-0.037813,0.029867,0.020336,Non-Gempa
23912,-0.033279,0.02602,0.021616,Non-Gempa
23913,-0.027249,0.021215,0.016326,Non-Gempa
23914,-0.021406,0.015274,0.003857,Non-Gempa
23915,-0.016596,0.007792,-0.01464,Non-Gempa
23916,-0.012418,-0.001394,-0.035749,Non-Gempa
23917,-0.007651,-0.011978,-0.054884,Non-Gempa
23918,-0.00109,-0.023245,-0.068056,Non-Gempa
23919,0.007808,-0.034322,-0.073097,Non-Gempa
23920,0.018708,-0.044287,-0.06987,Non-Gempa
23921,0.0307,-0.051953,-0.059442,Non-Gempa
23922,0.042729,-0.055636,-0.043168,Non-Gempa
23923,0.053837,-0.053342,-0.022441,Non-Gempa
23924,0.063257,-0.043401,0.001227,Non-Gempa
23925,0.070479,-0.025394,0.026224,Non-Gempa
23926,0.075264,-0.000772,0.050748,Non-Gempa
23927,0.077565,0.027342,0.072422,Non-Gempa
23928,0.077483,0.054913,0.088235,Non-Gempa
23929,0.075339,0.077922,0.0954,Non-Gempa
23930,0.071739,0.09319,0.092559,Non-Gempa
23931,0.067463,0.098911,0.080494,Non-Gempa
23932,0.063204,0.094889,0.062062,Non-Gempa
23933,0.059265,0.08243,0.041298,Non-Gempa
23934,0.055438,0.063907,0.022416,Non-Gempa
23935,0.05123,0.042076,0.009184,Non-Gempa
23936,0.046202,0.019494,0.004222,Non-Gempa
23937,0.040186,-0.001638,0.007916,Non-Gempa
23938,0.033336,-0.019406,0.017865,Non-Gempa
23939,0.026026,-0.032168,0.029883,Non-Gempa
23940,0.018656,-0.038745,0.040003,Non-Gempa
23941,0.011412,-0.038848,0.046434,Non-Gempa
23942,0.004108,-0.033444,0.05033,Non-Gempa
23943,-0.003729,-0.024728,0.054561,Non-Gempa
23944,-0.012489,-0.015655,0.061615,Non-Gempa
23945,-0.0219,-0.009088,0.071958,Non-Gempa
23946,-0.030782,-0.006904,0.08358,Non-Gempa
23947,-0.037545,-0.009454,0.093009,Non-Gempa
23948,-0.041021,-0.015503,0.096806,Non-Gempa
23949,-0.04102,-0.022739,0.092624,Non-Gempa
23950,-0.038285,-0.028541,0.07966,Non-Gempa
23951,-0.033791,-0.030761,0.058697,Non-Gempa
23952,-0.028094,-0.028372,0.032194,Non-Gempa
23953,-0.021335,-0.021842,0.004478,Non-Gempa
23954,-0.013639,-0.012995,-0.018815,Non-Gempa
23955,-0.005426,-0.004214,-0.032765,Non-Gempa
23956,0.002627,0.002451,-0.035353,Non-Gempa
23957,0.010013,0.005742,-0.028206,Non-Gempa
23958,0.016746,0.00525,-0.015625,Non-Gempa
23959,0.023225,0.001278,-0.002243,Non-Gempa
23960,0.029781,-0.005295,0.008964,Non-Gempa
23961,0.036285,-0.01313,0.016881,Non-Gempa
23962,0.042051,-0.020754,0.02138,Non-Gempa
23963,0.046156,-0.027214,0.02241,Non-Gempa
23964,0.047863,-0.032592,0.019562,Non-Gempa
23965,0.04683,-0.037858,0.012319,Non-Gempa
23966,0.043152,-0.044253,0.000726,Non-Gempa
23967,0.037301,-0.052506,-0.013902,Non-Gempa
23968,0.02996,-0.062278,-0.028771,Non-Gempa
23969,0.021733,-0.072118,-0.040375,Non-Gempa
23970,0.013047,-0.079937,-0.04588,Non-Gempa
23971,0.004445,-0.083842,-0.04446,Non-Gempa
23972,-0.003095,-0.082822,-0.037659,Non-Gempa
23973,-0.00828,-0.076831,-0.02824,Non-Gempa
23974,-0.010056,-0.066525,-0.018829,Non-Gempa
23975,-0.008308,-0.052958,-0.011582,Non-Gempa
23976,-0.004041,-0.037445,-0.008435,Non-Gempa
23977,0.001388,-0.02158,-0.011104,Non-Gempa
23978,0.007196,-0.007066,-0.020503,Non-Gempa
23979,0.013333,0.004869,-0.035805,Non-Gempa
23980,0.019994,0.014057,-0.05405,Non-Gempa
23981,0.026849,0.021435,-0.071046,Non-Gempa
23982,0.032542,0.028535,-0.082644,Non-Gempa
23983,0.034908,0.03657,-0.085446,Non-Gempa
23984,0.031764,0.045679,-0.077204,Non-Gempa
23985,0.021966,0.054827,-0.057345,Non-Gempa
23986,0.00617,0.062348,-0.027395,Non-Gempa
23987,-0.013278,0.066896,0.009149,Non-Gempa
23988,-0.033186,0.068228,0.047468,Non-Gempa
23989,-0.050768,0.067301,0.082407,Non-Gempa
23990,-0.064588,0.065852,0.109204,Non-Gempa
23991,-0.074624,0.065718,0.123643,Non-Gempa
23992,-0.081863,0.068225,0.12235,Non-Gempa
23993,-0.087876,0.073876,0.103837,Non-Gempa
23994,-0.09438,0.082395,0.069555,Non-Gempa
23995,-0.102697,0.093113,0.023932,Non-Gempa
23996,-0.113365,0.105463,-0.026658,Non-Gempa
23997,-0.126147,0.119272,-0.075645,Non-Gempa
23998,-0.140219,0.134543,-0.117683,Non-Gempa
23999,-0.154273,0.150612,-0.148993,Non-Gempa
24000,-0.166478,0.165457,-0.167387,Non-Gempa
24001,0.000128,-0.000295,-0.000267,Non-Gempa
24002,0.0005,-0.000043,-0.000228,Non-Gempa
24003,0.000886,0.000166,-0.000124,Non-Gempa
24004,0.00116,0.000302,0.000022,Non-Gempa
24005,0.001229,0.00035,0.000158,Non-Gempa
24006,0.001082,0.000312,0.000254,Non-Gempa
24007,0.000778,0.000218,0.00033,Non-Gempa
24008,0.000409,0.0001,0.000439,Non-Gempa
24009,0.000078,-0.000032,0.000615,Non-Gempa
24010,-0.000121,-0.000192,0.000826,Non-Gempa
24011,-0.00014,-0.000398,0.000978,Non-Gempa
24012,-0.00001,-0.000633,0.00097,Non-Gempa
24013,0.000174,-0.000838,0.000783,Non-Gempa
24014,0.000291,-0.000962,0.000516,Non-Gempa
24015,0.000252,-0.001012,0.000291,Non-Gempa
24016,0.000044,-0.001032,0.000149,Non-Gempa
24017,-0.000258,-0.001053,0.00003,Non-Gempa
24018,-0.000521,-0.001068,-0.000152,Non-Gempa
24019,-0.000643,-0.001045,-0.000414,Non-Gempa
24020,-0.000608,-0.000994,-0.000668,Non-Gempa
24021,-0.000434,-0.000978,-0.00079,Non-Gempa
24022,-0.000123,-0.001043,-0.00073,Non-Gempa
24023,0.000313,-0.001139,-0.000531,Non-Gempa
24024,0.000811,-0.001159,-0.000292,Non-Gempa
24025,0.001283,-0.001023,-0.000086,Non-Gempa
24026,0.001684,-0.00075,0.000089,Non-Gempa
24027,0.00204,-0.000445,0.000299,Non-Gempa
24028,0.002404,-0.000225,0.000592,Non-Gempa
24029,0.002724,-0.000131,0.000917,Non-Gempa
24030,0.002797,-0.000117,0.001114,Non-Gempa
24031,0.002394,-0.000102,0.001053,Non-Gempa
24032,0.00143,-0.000045,0.000769,Non-Gempa
24033,-0.000029,0.000026,0.000439,Non-Gempa
24034,-0.001818,0.00007,0.000244,Non-Gempa
24035,-0.003696,0.000089,0.000229,Non-Gempa
24036,-0.005341,0.000089,0.000273,Non-Gempa
24037,-0.006368,0.000036,0.000219,Non-Gempa
24038,-0.006409,-0.000103,0.000034,Non-Gempa
24039,-0.005252,-0.000302,-0.000187,Non-Gempa
24040,-0.002952,-0.000469,-0.000309,Non-Gempa
24041,0.000169,-0.000509,-0.000281,Non-Gempa
24042,0.003606,-0.000403,-0.000163,Non-Gempa
24043,0.00677,-0.000224,-0.000016,Non-Gempa
24044,0.009116,-0.000068,0.000165,Non-Gempa
24045,0.010262,0.00003,0.000373,Non-Gempa
24046,0.010036,0.000066,0.000504,Non-Gempa
24047,0.008381,0.000037,0.000447,Non-Gempa
24048,0.005289,-0.000041,0.000218,Non-Gempa
24049,0.000902,-0.000109,-0.00002,Non-Gempa
24050,-0.00434,-0.000117,-0.000071,Non-Gempa
24051,-0.009694,-0.000092,0.00011,Non-Gempa
24052,-0.014272,-0.000104,0.000357,Non-Gempa
24053,-0.017346,-0.000209,0.000474,Non-Gempa
24054,-0.018542,-0.000385,0.000428,Non-Gempa
24055,-0.017781,-0.000544,0.000307,Non-Gempa
24056,-0.015134,-0.000612,0.000192,Non-Gempa
24057,-0.010794,-0.000592,0.000083,Non-Gempa
24058,-0.005147,-0.00053,-0.000069,Non-Gempa
24059,0.001166,-0.000459,-0.000286,Non-Gempa
24060,0.007291,-0.000403,-0.00052,Non-Gempa
24061,0.012379,-0.00039,-0.000682,Non-Gempa
24062,0.015876,-0.000428,-0.000713,Non-Gempa
24063,0.017706,-0.000479,-0.000616,Non-Gempa
24064,0.018198,-0.000474,-0.000447,Non-Gempa
24065,0.017706,-0.000366,-0.000269,Non-Gempa
24066,0.01629,-0.000174,-0.000107,Non-Gempa
24067,0.013823,0.000027,0.000035,Non-Gempa
24068,0.010321,0.000163,0.00014,Non-Gempa
24069,0.00618,0.000223,0.000165,Non-Gempa
24070,0.002083,0.000236,0.00007,Non-Gempa
24071,-0.001435,0.000218,-0.000102,Non-Gempa
24072,-0.004255,0.000151,-0.000218,Non-Gempa
24073,-0.006349,0.000009,-0.000186,Non-Gempa
24074,-0.007384,-0.000181,-0.000059,Non-Gempa
24075,-0.006821,-0.000322,0.000032,Non-Gempa
24076,-0.00439,-0.000318,0.000012,Non-Gempa
24077,-0.000548,-0.000163,-0.000105,Non-Gempa
24078,0.003523,0.000034,-0.000242,Non-Gempa
24079,0.006592,0.000116,-0.000338,Non-Gempa
24080,0.008089,-0.000011,-0.000378,Non-Gempa
24081,0.008186,-0.000293,-0.000385,Non-Gempa
24082,0.007399,-0.000559,-0.000379,Non-Gempa
24083,0.006109,-0.000633,-0.000359,Non-Gempa
24084,0.004359,-0.000462,-0.000312,Non-Gempa
24085,0.002108,-0.000155,-0.000229,Non-Gempa
24086,-0.000417,0.000091,-0.000122,Non-Gempa
24087,-0.002689,0.00013,-0.000018,Non-Gempa
24088,-0.0042,-0.000037,0.000054,Non-Gempa
24089,-0.004929,-0.000281,0.000087,Non-Gempa
24090,-0.005512,-0.000454,0.000107,Non-Gempa
24091,-0.006785,-0.000504,0.000164,Non-Gempa
24092,-0.009202,-0.000464,0.000293,Non-Gempa
24093,-0.012667,-0.000382,0.000461,Non-Gempa
24094,-0.016758,-0.000257,0.000568,Non-Gempa
24095,-0.021104,-0.000054,0.00053,Non-Gempa
24096,-0.025517,0.000221,0.000366,Non-Gempa
24097,-0.029668,0.000474,0.000172,Non-Gempa
24098,-0.032742,0.000592,0.000043,Non-Gempa
24099,-0.033531,0.000533,0.000001,Non-Gempa
24100,-0.030872,0.000361,-0.000003,Non-Gempa
24101,-0.024176,0.000186,-0.000038,Non-Gempa
24102,-0.013805,0.00007,-0.000126,Non-Gempa
24103,-0.001103,-0.000009,-0.000239,Non-Gempa
24104,0.011939,-0.000085,-0.00033,Non-Gempa
24105,0.023339,-0.00013,-0.000354,Non-Gempa
24106,0.031774,-0.000091,-0.000276,Non-Gempa
24107,0.036926,0.000023,-0.000086,Non-Gempa
24108,0.039407,0.000124,0.000179,Non-Gempa
24109,0.040259,0.000103,0.000435,Non-Gempa
24110,0.040301,-0.000056,0.000587,Non-Gempa
24111,0.039636,-0.000245,0.000594,Non-Gempa
24112,0.037513,-0.000338,0.000505,Non-Gempa
24113,0.032707,-0.000308,0.000387,Non-Gempa
24114,0.024289,-0.000209,0.000258,Non-Gempa
24115,0.012472,-0.000106,0.000107,Non-Gempa
24116,-0.001077,-0.000023,-0.000059,Non-Gempa
24117,-0.013926,0.00004,-0.000222,Non-Gempa
24118,-0.023953,0.000072,-0.000375,Non-Gempa
24119,-0.030049,0.000036,-0.000516,Non-Gempa
24120,-0.032202,-0.000087,-0.000625,Non-Gempa
24121,-0.031,-0.000249,-0.000641,Non-Gempa
24122,-0.027119,-0.000357,-0.00051,Non-Gempa
24123,-0.021202,-0.00033,-0.000263,Non-Gempa
24124,-0.013846,-0.00016,-0.00003,Non-Gempa
24125,-0.005353,0.000082,0.000091,Non-Gempa
24126,0.004411,0.000298,0.000141,Non-Gempa
24127,0.015616,0.000424,0.000204,Non-Gempa
24128,0.027638,0.000424,0.000284,Non-Gempa
24129,0.03824,0.000284,0.000306,Non-Gempa
24130,0.043707,0.000028,0.000215,Non-Gempa
24131,0.040506,-0.000253,0.000025,Non-Gempa
24132,0.027226,-0.000429,-0.000187,Non-Gempa
24133,0.005348,-0.000404,-0.000349,Non-Gempa
24134,-0.021293,-0.000208,-0.000441,Non-Gempa
24135,-0.047954,0.000002,-0.000455,Non-Gempa
24136,-0.070174,0.000111,-0.000369,Non-Gempa
24137,-0.084001,0.000166,-0.000195,Non-Gempa
24138,-0.086342,0.000298,-0.000019,Non-Gempa
24139,-0.076286,0.000562,0.000049,Non-Gempa
24140,-0.056113,0.000881,-0.000032,Non-Gempa
24141,-0.030374,0.001099,-0.000194,Non-Gempa
24142,-0.003587,0.001084,-0.000299,Non-Gempa
24143,0.022033,0.000773,-0.000255,Non-Gempa
24144,0.046812,0.000109,-0.000098,Non-Gempa
24145,0.070847,-0.001036,0.000028,Non-Gempa
24146,0.091489,-0.002798,-0.000011,Non-Gempa
24147,0.104172,-0.005192,-0.000217,Non-Gempa
24148,0.104906,-0.007998,-0.000438,Non-Gempa
24149,0.091938,-0.010757,-0.000519,Non-Gempa
24150,0.06583,-0.012906,-0.000439,Non-Gempa
24151,0.0284,-0.013993,-0.000264,Non-Gempa
24152,-0.017413,-0.013853,-0.000053,Non-Gempa
24153,-0.06575,-0.012681,0.000162,Non-Gempa
24154,-0.107088,-0.010948,0.000341,Non-Gempa
24155,-0.131358,-0.009243,0.00043,Non-Gempa
24156,-0.132339,-0.008114,0.000403,Non-Gempa
24157,-0.109917,-0.007897,0.000306,Non-Gempa
24158,-0.069622,-0.008521,0.000246,Non-Gempa
24159,-0.020025,-0.009306,0.000266,Non-Gempa
24160,0.029902,-0.008896,0.000285,Non-Gempa
24161,0.072027,-0.005545,0.000209,Non-Gempa
24162,0.100105,0.002071,0.000041,Non-Gempa
24163,0.111609,0.013925,-0.000154,Non-Gempa
24164,0.108714,0.028107,-0.00035,Non-Gempa
24165,0.096591,0.041002,-0.000578,Non-Gempa
24166,0.080521,0.048289,-0.000877,Non-Gempa
24167,0.063728,0.046222,-0.001259,Non-Gempa
24168,0.046415,0.032662,-0.001706,Non-Gempa
24169,0.026113,0.007844,-0.002182,Non-Gempa
24170,-0.000755,-0.025092,-0.002621,Non-Gempa
24171,-0.036172,-0.059958,-0.002873,Non-Gempa
24172,-0.077703,-0.088178,-0.002697,Non-Gempa
24173,-0.11721,-0.10071,-0.001883,Non-Gempa
24174,-0.143097,-0.091312,-0.000373,Non-Gempa
24175,-0.146721,-0.059595,0.001736,Non-Gempa
24176,-0.127972,-0.011947,0.004244,Non-Gempa
24177,-0.094965,0.040192,0.006869,Non-Gempa
24178,-0.059292,0.084598,0.009226,Non-Gempa
24179,-0.029982,0.112703,0.010798,Non-Gempa
24180,-0.009899,0.121857,0.010892,Non-Gempa
24181,0.003133,0.115124,0.008604,Non-Gempa
24182,0.013077,0.098843,0.002912,Non-Gempa
24183,0.023269,0.079476,-0.006993,Non-Gempa
24184,0.035387,0.061101,-0.021209,Non-Gempa
24185,0.049455,0.04426,-0.038628,Non-Gempa
24186,0.064161,0.026725,-0.056767,Non-Gempa
24187,0.077197,0.005923,-0.072226,Non-Gempa
24188,0.085945,-0.017822,-0.081792,Non-Gempa
24189,0.08883,-0.03976,-0.083958,Non-Gempa
24190,0.086781,-0.053135,-0.080211,Non-Gempa
24191,0.083653,-0.053892,-0.075209,Non-Gempa
24192,0.084481,-0.044685,-0.075437,Non-Gempa
24193,0.091367,-0.034684,-0.086191,Non-Gempa
24194,0.10032,-0.033213,-0.10817,Non-Gempa
24195,0.102367,-0.042012,-0.135325,Non-Gempa
24196,0.087677,-0.052088,-0.154973,Non-Gempa
24197,0.050328,-0.047186,-0.151128,Non-Gempa
24198,-0.008748,-0.013635,-0.110111,Non-Gempa
24199,-0.082181,0.049861,-0.027171,Non-Gempa
24200,-0.158079,0.129068,0.088176,Non-Gempa
24201,-0.109918,-0.040188,-0.000276,Non-Gempa
24202,-0.106495,-0.045226,-0.00243,Non-Gempa
24203,-0.098869,-0.046981,-0.006542,Non-Gempa
24204,-0.090818,-0.044937,-0.013069,Non-Gempa
24205,-0.084751,-0.039464,-0.022257,Non-Gempa
24206,-0.080191,-0.031885,-0.033876,Non-Gempa
24207,-0.075824,-0.023969,-0.046873,Non-Gempa
24208,-0.07226,-0.01703,-0.059048,Non-Gempa
24209,-0.072198,-0.01124,-0.067188,Non-Gempa
24210,-0.078493,-0.005732,-0.068087,Non-Gempa
24211,-0.091808,0.000652,-0.060059,Non-Gempa
24212,-0.109604,0.008391,-0.044223,Non-Gempa
24213,-0.1275,0.016743,-0.024602,Non-Gempa
24214,-0.141564,0.024131,-0.006437,Non-Gempa
24215,-0.149787,0.02898,0.006089,Non-Gempa
24216,-0.152087,0.030397,0.011263,Non-Gempa
24217,-0.148978,0.028385,0.009979,Non-Gempa
24218,-0.140627,0.023527,0.0046,Non-Gempa
24219,-0.127571,0.016618,-0.002455,Non-Gempa
24220,-0.11178,0.008658,-0.009501,Non-Gempa
24221,-0.096285,0.00101,-0.015707,Non-Gempa
24222,-0.083181,-0.004625,-0.020725,Non-Gempa
24223,-0.071193,-0.00653,-0.024253,Non-Gempa
24224,-0.056121,-0.003585,-0.025826,Non-Gempa
24225,-0.035839,0.004241,-0.024906,Non-Gempa
24226,-0.013938,0.01586,-0.02113,Non-Gempa
24227,0.003237,0.029367,-0.014375,Non-Gempa
24228,0.011805,0.042469,-0.004439,Non-Gempa
24229,0.012192,0.052891,0.00906,Non-Gempa
24230,0.007692,0.058713,0.026029,Non-Gempa
24231,0.001661,0.058758,0.044994,Non-Gempa
24232,-0.004357,0.053037,0.062751,Non-Gempa
24233,-0.010308,0.04298,0.075094,Non-Gempa
24234,-0.016704,0.031054,0.078667,Non-Gempa
24235,-0.024464,0.019907,0.072545,Non-Gempa
24236,-0.034274,0.011361,0.058178,Non-Gempa
24237,-0.044555,0.005987,0.038186,Non-Gempa
24238,-0.050676,0.003681,0.014923,Non-Gempa
24239,-0.047691,0.004307,-0.010216,Non-Gempa
24240,-0.033626,0.007503,-0.036183,Non-Gempa
24241,-0.010093,0.012108,-0.061096,Non-Gempa
24242,0.018641,0.016043,-0.081517,Non-Gempa
24243,0.046463,0.016875,-0.092845,Non-Gempa
24244,0.066523,0.012919,-0.091086,Non-Gempa
24245,0.073513,0.003945,-0.074937,Non-Gempa
24246,0.066255,-0.009226,-0.046877,Non-Gempa
24247,0.048952,-0.025333,-0.012645,Non-Gempa
24248,0.029736,-0.042659,0.021007,Non-Gempa
24249,0.016214,-0.058912,0.048652,Non-Gempa
24250,0.011686,-0.071686,0.067126,Non-Gempa
24251,0.015477,-0.07919,0.075368,Non-Gempa
24252,0.025652,-0.08064,0.073869,Non-Gempa
24253,0.041285,-0.076196,0.064445,Non-Gempa
24254,0.062544,-0.066506,0.050424,Non-Gempa
24255,0.088315,-0.052409,0.036382,Non-Gempa
24256,0.114348,-0.035119,0.0266,Non-Gempa
24257,0.134663,-0.016326,0.023126,Non-Gempa
24258,0.144808,0.002283,0.024807,Non-Gempa
24259,0.144353,0.019557,0.027994,Non-Gempa
24260,0.136608,0.034819,0.029026,Non-Gempa
24261,0.125041,0.047477,0.026494,Non-Gempa
24262,0.110317,0.056726,0.02139,Non-Gempa
24263,0.091361,0.061581,0.015619,Non-Gempa
24264,0.067908,0.061229,0.010104,Non-Gempa
24265,0.041347,0.055365,0.004028,Non-Gempa
24266,0.013978,0.044219,-0.003899,Non-Gempa
24267,-0.012011,0.028437,-0.013762,Non-Gempa
24268,-0.034691,0.009036,-0.024056,Non-Gempa
24269,-0.051439,-0.012664,-0.032493,Non-Gempa
24270,-0.05895,-0.035295,-0.037255,Non-Gempa
24271,-0.055571,-0.057772,-0.037721,Non-Gempa
24272,-0.042956,-0.079521,-0.03412,Non-Gempa
24273,-0.024317,-0.100302,-0.026817,Non-Gempa
24274,-0.001846,-0.119533,-0.016134,Non-Gempa
24275,0.023483,-0.135727,-0.002702,Non-Gempa
24276,0.050118,-0.14671,0.011982,Non-Gempa
24277,0.073991,-0.150473,0.02537,Non-Gempa
24278,0.088825,-0.146209,0.034501,Non-Gempa
24279,0.08976,-0.134736,0.037031,Non-Gempa
24280,0.076555,-0.117796,0.032056,Non-Gempa
24281,0.052826,-0.097089,0.02032,Non-Gempa
24282,0.023303,-0.07392,0.003601,Non-Gempa
24283,-0.00795,-0.049372,-0.016185,Non-Gempa
24284,-0.037564,-0.024604,-0.037553,Non-Gempa
24285,-0.061782,-0.000934,-0.059451,Non-Gempa
24286,-0.076487,0.020407,-0.080684,Non-Gempa
24287,-0.079662,0.038529,-0.099322,Non-Gempa
24288,-0.073314,0.052854,-0.112693,Non-Gempa
24289,-0.061968,0.063086,-0.118091,Non-Gempa
24290,-0.049687,0.069422,-0.114077,Non-Gempa
24291,-0.038435,0.072729,-0.101529,Non-Gempa
24292,-0.028368,0.074301,-0.083649,Non-Gempa
24293,-0.019461,0.075334,-0.065026,Non-Gempa
24294,-0.012252,0.076393,-0.050106,Non-Gempa
24295,-0.006602,0.077179,-0.041838,Non-Gempa
24296,-0.001484,0.076817,-0.041095,Non-Gempa
24297,0.002064,0.074378,-0.046657,Non-Gempa
24298,-0.000714,0.069368,-0.055524,Non-Gempa
24299,-0.014535,0.062074,-0.063483,Non-Gempa
24300,-0.039066,0.053688,-0.066067,Non-Gempa
24301,-0.068079,0.046006,-0.059813,Non-Gempa
24302,-0.092903,0.040591,-0.043551,Non-Gempa
24303,-0.107888,0.037972,-0.018962,Non-Gempa
24304,-0.112878,0.037501,0.010214,Non-Gempa
24305,-0.109775,0.037977,0.039764,Non-Gempa
24306,-0.099005,0.038752,0.066529,Non-Gempa
24307,-0.08104,0.040377,0.089101,Non-Gempa
24308,-0.058425,0.04403,0.107284,Non-Gempa
24309,-0.033546,0.050471,0.12112,Non-Gempa
24310,-0.006224,0.059472,0.130381,Non-Gempa
24311,0.024181,0.069879,0.13465,Non-Gempa
24312,0.055231,0.08018,0.133836,Non-Gempa
24313,0.081017,0.089145,0.1286,Non-Gempa
24314,0.095515,0.096142,0.120296,Non-Gempa
24315,0.097752,0.101146,0.110594,Non-Gempa
24316,0.093309,0.104508,0.101072,Non-Gempa
24317,0.088821,0.106639,0.092933,Non-Gempa
24318,0.086331,0.107735,0.086878,Non-Gempa
24319,0.084106,0.107756,0.082935,Non-Gempa
24320,0.080038,0.106764,0.080134,Non-Gempa
24321,0.072645,0.105156,0.076399,Non-Gempa
24322,0.060978,0.103445,0.069101,Non-Gempa
24323,0.045666,0.101858,0.056314,Non-Gempa
24324,0.029635,0.10014,0.038315,Non-Gempa
24325,0.016534,0.097567,0.017992,Non-Gempa
24326,0.00829,0.09309,-0.000857,Non-Gempa
24327,0.003972,0.085602,-0.015847,Non-Gempa
24328,0.000804,0.074315,-0.027113,Non-Gempa
24329,-0.003076,0.059205,-0.036698,Non-Gempa
24330,-0.007174,0.041294,-0.046536,Non-Gempa
24331,-0.010537,0.022565,-0.056948,Non-Gempa
24332,-0.013463,0.005277,-0.067142,Non-Gempa
24333,-0.015938,-0.008906,-0.076462,Non-Gempa
24334,-0.016078,-0.019515,-0.0848,Non-Gempa
24335,-0.011963,-0.02733,-0.092088,Non-Gempa
24336,-0.003944,-0.033769,-0.097408,Non-Gempa
24337,0.00596,-0.040001,-0.098671,Non-Gempa
24338,0.015899,-0.046278,-0.093556,Non-Gempa
24339,0.024655,-0.051914,-0.080965,Non-Gempa
24340,0.03045,-0.056058,-0.06201,Non-Gempa
24341,0.029497,-0.058466,-0.040025,Non-Gempa
24342,0.017254,-0.059497,-0.01935,Non-Gempa
24343,-0.00649,-0.059612,-0.003564,Non-Gempa
24344,-0.034787,-0.058883,0.00597,Non-Gempa
24345,-0.05817,-0.056855,0.010518,Non-Gempa
24346,-0.071189,-0.052893,0.01285,Non-Gempa
24347,-0.074137,-0.046633,0.015566,Non-Gempa
24348,-0.070382,-0.03822,0.01993,Non-Gempa
24349,-0.062323,-0.028505,0.025748,Non-Gempa
24350,-0.050153,-0.019313,0.032291,Non-Gempa
24351,-0.035212,-0.013249,0.039211,Non-Gempa
24352,-0.022253,-0.012652,0.046464,Non-Gempa
24353,-0.015781,-0.018444,0.053557,Non-Gempa
24354,-0.015436,-0.029786,0.058871,Non-Gempa
24355,-0.016398,-0.044578,0.05993,Non-Gempa
24356,-0.013288,-0.060484,0.054989,Non-Gempa
24357,-0.00403,-0.075597,0.044627,Non-Gempa
24358,0.009013,-0.08823,0.031829,Non-Gempa
