X;Y;Z
0,129658;-0,053878;0,068008
0,146346;-0,079595;0,060793
0,157035;-0,103503;0,05171
0,162194;-0,12285;0,046835
0,162592;-0,135378;0,050337
0,159023;-0,139931;0,062962
0,152099;-0,136548;0,08164
0,142095;-0,126084;0,100927
0,129015;-0,109562;0,115369
0,112981;-0,08768;0,121529
0,094513;-0,06083;0,11865
0,074307;-0,029519;0,107501
0,052841;0,00508;0,088856
0,030247;0,040832;0,063075
0,00648;0,074945;0,030693
-0,018376;0,10468;-0,006656
-0,043973;0,128166;-0,045967
-0,069929;0,144949;-0,083815
-0,096031;0,155942;-0,117524
-0,122045;0,162962;-0,145423
-0,147329;0,16802;-0,166324
0,006033;0,012788;0,073124
0,005544;0,025373;0,069689
0,004364;0,035994;0,059773
0,002407;0,043136;0,044943
0,000019;0,046468;0,027406
-0,002288;0,046735;0,009269
-0,004177;0,045267;-0,008124
-0,005633;0,043423;-0,024036
-0,006729;0,042198;-0,037697
-0,007381;0,042033;-0,047843
-0,007395;0,042837;-0,052834
-0,006639;0,044097;-0,051465
-0,005094;0,045014;-0,043929
-0,002861;0,044712;-0,032215
-0,000214;0,042549;-0,019645
0,002419;0,038388;-0,00951
0,00466;0,032641;-0,003578
0,006327;0,026034;-0,00141
0,007357;0,019173;-0,000894
0,007647;0,012202;0,000033
0,007047;0,00484;0,001875
0,005511;-0,003379;0,00361
0,003269;-0,01283;0,003862
0,000833;-0,023516;0,002321
-0,001271;-0,034773;0,000291
-0,002762;-0,045263;-0,000355
-0,003585;-0,053455;0,001135
-0,003771;-0,058244;0,003297
-0,003395;-0,059261;0,002632
-0,00259;-0,056759;-0,004686
-0,001535;-0,051172;-0,020611
-0,000435;-0,042822;-0,043812
0,000467;-0,032124;-0,069707
0,000906;-0,019872;-0,092228
0,000712;-0,007153;-0,106048
-0,000078;0,00497;-0,107996
-0,001206;0,015724;-0,097452
-0,00228;0,024689;-0,075837
-0,002926;0,031665;-0,045768
-0,002933;0,036543;-0,010342
-0,002306;0,039339;0,0273
-0,001235;0,040221;0,064094
0,000012;0,039345;0,097026
0,00123;0,036687;0,123181
0,002384;0,032087;0,14015
0,003573;0,025481;0,146869
0,004805;0,017178;0,144212
0,005846;0,007967;0,134622
0,00635;-0,001109;0,120968
0,006062;-0,009097;0,105136
0,004854;-0,015381;0,087281
0,002671;-0,019763;0,066382
-0,000456;-0,022354;0,041448
-0,004297;-0,02331;0,012474
-0,008253;-0,022517;-0,019245
-0,011404;-0,019522;-0,051522
-0,012907;-0,013948;-0,0818
-0,01241;-0,006015;-0,107272
-0,010084;0,00326;-0,124898
-0,006408;0,012308;-0,13172
-0,001929;0,019625;-0,125596
0,002846;0,024291;-0,106153
0,007356;0,026012;-0,075322
0,010959;0,024914;-0,036927
0,013126;0,021395;0,004243
0,013643;0,016028;0,043319
0,012571;0,009416;0,075968
0,010137;0,002042;0,0987
0,006749;-0,005807;0,109153
0,003013;-0,013981;0,106514
-0,000388;-0,02227;0,091779
-0,00292;-0,030197;0,067542
-0,004387;-0,036981;0,037452
-0,004945;-0,041687;0,005553
-0,00487;-0,043543;-0,024361
-0,004353;-0,042202;-0,049288
-0,003555;-0,037781;-0,067297
-0,002696;-0,030792;-0,077397
-0,001999;-0,022066;-0,079187
-0,001627;-0,012604;-0,072569
-0,001776;-0,003263;-0,057931
-0,00269;0,00554;-0,036878
-0,004396;0,013855;-0,012583
-0,006456;0,021918;0,011058
-0,00809;0,029654;0,030768
-0,008551;0,036412;0,044719
-0,007506;0,041298;0,052534
-0,005114;0,043722;0,054494
-0,001712;0,043722;0,050865
0,002424;0,041935;0,04198
0,006855;0,039268;0,028589
0,01078;0,036489;0,011869
0,013347;0,033946;-0,00677
0,014122;0,031432;-0,025743
0,013198;0,028222;-0,043341
0,01096;0,023278;-0,057939
0,007718;0,015659;-0,068283
0,003579;0,004973;-0,073676
-0,001241;-0,008315;-0,073994
-0,006116;-0,022874;-0,069475
-0,010147;-0,036885;-0,060469
-0,01254;-0,048595;-0,047271
-0,012876;-0,056791;-0,030032
-0,01122;-0,060986;-0,008779
-0,008083;-0,061225;0,01624
-0,004239;-0,057796;0,043787
-0,000437;-0,051121;0,071083
0,00285;-0,041853;0,094145
0,005462;-0,031064;0,108785
0,007419;-0,020239;0,111856
0,008711;-0,01089;0,102283
0,00918;-0,004106;0,08149
0,008588;-0,000395;0,053117
0,006804;0,000205;0,021963
0,003951;-0,002111;-0,007476
0,000488;-0,006991;-0,032317
-0,002854;-0,013704;-0,051624
-0,005302;-0,020954;-0,065247
-0,006403;-0,027055;-0,072359
-0,006213;-0,030398;-0,07107
-0,005077;-0,029933;-0,059388
-0,00332;-0,025412;-0,037171
-0,001209;-0,017206;-0,007524
0,000908;-0,005947;0,023779
0,002509;0,007716;0,050403
0,003026;0,023126;0,068073
0,002234;0,039393;0,076168
0,000488;0,055212;0,077091
-0,00151;0,068977;0,074162
-0,00311;0,079146;0,069305
-0,003892;0,08467;0,061994
-0,003654;0,08518;0,050393
-0,00236;0,080717;0,033359
-0,000112;0,071383;0,011718
0,002843;0,057325;-0,011855
0,00609;0,039002;-0,034332
0,009105;0,017537;-0,053795
0,011413;-0,005126;-0,069613
0,012842;-0,026492;-0,081673
0,013584;-0,0441;-0,089416
0,013894;-0,056213;-0,091393
0,013712;-0,062377;-0,085722
0,012573;-0,063525;-0,071005
0,009865;-0,061574;-0,047173
0,005305;-0,058535;-0,015985
-0,000829;-0,055663;0,019025
-0,007991;-0,053182;0,053197
-0,015714;-0,050643;0,081948
-0,023542;-0,04771;0,101923
-0,030767;-0,044785;0,111508
-0,03638;-0,042903;0,110715
-0,039264;-0,043095;0,100615
-0,038553;-0,045611;0,082666
-0,033838;-0,04947;0,058229
-0,025068;-0,052717;0,028384
-0,012526;-0,053051;-0,005856
0,002816;-0,04849;-0,042956
0,019007;-0,037919;-0,080071
0,033405;-0,021436;-0,112825
0,043377;-0,000427;-0,13629
0,047042;0,022779;-0,146607
0,043661;0,045558;-0,142361
0,033507;0,065755;-0,12496
0,01764;0,082105;-0,097628
-0,002027;0,094003;-0,063964
-0,022676;0,101065;-0,027106
-0,040976;0,102986;0,010257
-0,053767;0,099654;0,045236
-0,058766;0,091347;0,074192
-0,054971;0,07884;0,093051
-0,042605;0,063321;0,098317
-0,022885;0,046196;0,088377
0,002075;0,028902;0,064272
0,029263;0,012712;0,029337
0,054857;-0,001411;-0,011764
0,074663;-0,012862;-0,053936
0,085041;-0,021299;-0,092194
0,083862;-0,026598;-0,121842
0,070995;-0,029011;-0,138739
0,04827;-0,02931;-0,139968
0,019016;-0,0287;-0,124562
-0,012427;-0,028577;-0,093812
-0,041062;-0,030275;-0,051185
-0,06178;-0,034892;-0,001884
-0,070414;-0,043155;0,047975
-0,064852;-0,055159;0,092576
-0,045614;-0,069931;0,127546
-0,015724;-0,085212;0,1505
0,020062;-0,097879;0,160876
0,056167;-0,104695;0,159143
0,086821;-0,103027;0,146052
0,106622;-0,09135;0,122474
0,111306;-0,069464;0,089668
0,098605;-0,038544;0,049606
0,068901;-0,001055;0,005073
0,025444;0,039555;-0,040605
-0,026093;0,079458;-0,083965
-0,078537;0,115072;-0,121673
-0,124416;0,143461;-0,15059
-0,15717;0,16256;-0,167741
-0,048962;0,008253;0,034112
-0,040073;-0,000868;0,028548
-0,028301;-0,013946;0,020321
-0,01432;-0,025159;0,013869
0,000964;-0,030748;0,012753
0,016512;-0,030149;0,017002
0,031094;-0,02579;0,022944
0,043395;-0,021554;0,026942
0,05248;-0,02014;0,028539
0,058078;-0,021166;0,028986
0,060192;-0,021799;0,028409
0,058701;-0,019227;0,025593
0,053591;-0,013322;0,019521
0,045383;-0,006954;0,010642
0,035078;-0,002733;0,0011
0,023612;-0,00002;-0,006151
0,011141;0,004078;-0,008778
-0,002989;0,011626;-0,006309
-0,01911;0,021798;-0,000401
-0,036159;0,031277;0,006422
-0,051932;0,037024;0,012742
-0,064268;0,03826;0,019543
-0,072276;0,035338;0,029208
-0,07659;0,028308;0,041992
-0,078184;0,017898;0,054309
-0,076892;0,006684;0,062188
-0,071082;-0,002213;0,065423
-0,058817;-0,007511;0,067284
-0,040163;-0,010769;0,070896
-0,018786;-0,014995;0,075501
-0,001109;-0,021319;0,076258
0,006331;-0,027473;0,068933
-0,00002;-0,030653;0,053635
-0,019095;-0,030651;0,032674
-0,046318;-0,02913;0,007227
-0,075858;-0,027361;-0,021848
-0,102255;-0,025602;-0,051191
-0,121183;-0,023715;-0,074277
-0,129707;-0,021603;-0,084666
-0,126626;-0,019045;-0,081951
-0,113105;-0,015145;-0,07333
-0,092813;-0,00844;-0,066196
-0,070817;0,00181;-0,061074
-0,051797;0,014637;-0,054014
-0,038485;0,028055;-0,043053
-0,030893;0,040213;-0,030742
-0,026762;0,049645;-0,021392
-0,022912;0,055218;-0,015582
-0,016997;0,056511;-0,008951
-0,008655;0,054015;0,000975
0,000684;0,048559;0,009726
0,008767;0,041055;0,011292
0,013514;0,033338;0,005662
0,013693;0,028509;-0,001508
0,009171;0,029296;-0,004671
0,000965;0,035998;-0,003506
-0,008854;0,046105;-0,002745
-0,017716;0,055798;-0,005728
-0,023685;0,062582;-0,009832
-0,026298;0,066764;-0,01042
-0,026275;0,07019;-0,006653
-0,024701;0,074126;-0,001499
-0,022475;0,078447;0,001772
-0,020146;0,081899;0,002075
-0,017988;0,082735;0,000555
-0,016024;0,079581;-0,001279
-0,013958;0,07244;-0,00258
-0,011518;0,062849;-0,001724
-0,009387;0,052537;0,004434
-0,009535;0,041981;0,01789
-0,013919;0,03032;0,036821
-0,022843;0,016228;0,056662
-0,034532;-0,001117;0,073129
-0,045893;-0,021548;0,084184
-0,053898;-0,044059;0,089777
-0,056493;-0,066913;0,089762
-0,052529;-0,087373;0,082927
-0,041922;-0,102246;0,069124
-0,026871;-0,109968;0,051302
-0,012326;-0,112;0,03413
-0,003905;-0,111391;0,020959
-0,004819;-0,110053;0,012085
-0,014102;-0,107166;0,005529
-0,02713;-0,099998;0,00005
-0,038471;-0,087127;-0,002986
-0,044685;-0,070885;-0,001478
-0,044971;-0,056147;0,00457
-0,04051;-0,046889;0,012546
-0,033676;-0,043191;0,018849
-0,027143;-0,041001;0,021088
-0,022625;-0,035632;0,018952
-0,01982;-0,025567;0,012847
-0,016325;-0,013019;0,002748
-0,008686;-0,00162;-0,010709
0,005577;0,006961;-0,02496
0,026196;0,014591;-0,036414
0,049862;0,024593;-0,042329
0,071429;0,03856;-0,04183
0,086222;0,054946;-0,035714
0,09203;0,069542;-0,025503
0,08952;0,077254;-0,012975
0,08122;0,07465;-0,00076
0,069779;0,062364;0,007627
0,056972;0,045348;0,009691
0,044411;0,029514;0,005927
0,034526;0,017567;-0,000453
0,030221;0,007476;-0,005775
0,033368;-0,005353;-0,008814
0,043093;-0,023082;-0,011958
0,055353;-0,04258;-0,01894
0,064844;-0,058473;-0,031224
0,067828;-0,067697;-0,04595
0,064052;-0,070538;-0,057103
0,05694;-0,068833;-0,059953
0,051727;-0,063672;-0,054604
0,052706;-0,054581;-0,044939
0,060999;-0,0409;-0,035281
0,074077;-0,023196;-0,027958
0,087631;-0,002793;-0,022641
0,09804;0,019088;-0,017279
0,103598;0,040918;-0,009549
0,104307;0,060189;0,002017
0,100765;0,073901;0,017257
0,093451;0,079911;0,034066
0,08311;0,078184;0,049253
0,070961;0,071054;0,060744
0,057585;0,061943;0,068705
0,041946;0,053572;0,073772
0,022157;0,046843;0,075156
-0,002663;0,040666;0,071401
-0,030867;0,032826;0,06222
-0,058391;0,02163;0,048973
-0,081004;0,007656;0,03348
-0,096466;-0,006127;0,016089
-0,10458;-0,016881;-0,004656
-0,106118;-0,02435;-0,029418
-0,102121;-0,030404;-0,055614
-0,093794;-0,036593;-0,078301
-0,082656;-0,04188;-0,093138
-0,070515;-0,043018;-0,098967
-0,059058;-0,038343;-0,098183
-0,049565;-0,030378;-0,094238
-0,043163;-0,023285;-0,089053
-0,040994;-0,01871;-0,082931
-0,043698;-0,014603;-0,075994
-0,050596;-0,007187;-0,069346
-0,059344;0,00553;-0,064851
-0,0666;0,021859;-0,063516
-0,069817;0,03814;-0,064708
-0,068863;0,051327;-0,067772
-0,066061;0,059655;-0,073653
-0,064644;0,062421;-0,083905
-0,066362;0,060346;-0,098185
-0,070209;0,055785;-0,112606
-0,073711;0,051605;-0,121047
-0,075019;0,049395;-0,119828
-0,073812;0,0483;-0,111074
-0,070948;0,045553;-0,100562
-0,067527;0,039008;-0,093041
-0,06432;0,029311;-0,089265
-0,062012;0,019425;-0,086308
-0,061344;0,012365;-0,080851
-0,062389;0,008878;-0,071798
-0,064029;0,006846;-0,059473
-0,064644;0,003341;-0,04405
-0,063057;-0,002693;-0,02599
-0,0586;-0,00953;-0,007014
-0,050759;-0,014079;0,010534
-0,039196;-0,014973;0,025182
-0,02434;-0,014287;0,037151
-0,008203;-0,015597;0,047752
0,005749;-0,020899;0,057541
0,014399;-0,029512;0,065245
0,016883;-0,039358;0,069076
0,014878;-0,04955;0,06863
0,011496;-0,061529;0,065359
0,009559;-0,076886;0,062019
0,010207;-0,094593;0,061894
0,01257;-0,110723;0,067744
0,014498;-0,120469;0,080396
0,014017;-0,120993;0,097734
0,010621;-0,11298;0,115104
0,005541;-0,099459;0,127002
0,001163;-0,083709;0,129529
-0,000059;-0,068156;0,122327
0,003424;-0,054216;0,10868
0,011854;-0,042417;0,093717
0,024269;-0,03236;0,081389
0,038927;-0,022558;0,072577
0,053862;-0,010904;0,066136
0,067412;0,003863;0,06112
0,078585;0,021214;0,057924
0,087176;0,039693;0,057853
0,09384;0,058281;0,061676
0,100155;0,076695;0,069145
0,108164;0,094908;0,080531
0,119164;0,112673;0,097341
0,13275;0,129473;0,119946
0,147168;0,1449;0,145236
0,160424;0,158706;0,167756
0,001026;0,003096;0,005822
0,000983;0,000496;0,006249
0,000732;-0,002146;0,004755
0,000289;-0,004645;0,001096
-0,000304;-0,006929;-0,004048
-0,001023;-0,008994;-0,009378
-0,001844;-0,010758;-0,013491
-0,00269;-0,011958;-0,015341
-0,003392;-0,012265;-0,014498
-0,003734;-0,011505;-0,01122
-0,003593;-0,009802;-0,006357
-0,003036;-0,007593;-0,001067
-0,002263;-0,005472;0,003603
-0,001454;-0,003975;0,007047
-0,000651;-0,00336;0,009095
0,000218;-0,003444;0,009841
0,001165;-0,003554;0,009502
0,002025;-0,002769;0,008314
0,002559;-0,000497;0,00645
0,002659;0,003041;0,00403
0,002451;0,006861;0,001279
0,002204;0,009715;-0,001307
0,002099;0,010746;-0,002998
0,002079;0,009925;-0,003138
0,001953;0,007963;-0,00168
0,001588;0,005913;0,000572
0,000943;0,004726;0,002386
0,000041;0,004883;0,002773
-0,001017;0,006207;0,001394
-0,002033;0,007919;-0,001354
-0,002745;0,008994;-0,004482
-0,00294;0,008617;-0,006743
-0,002598;0,00648;-0,007134
-0,001921;0,002884;-0,005342
-0,001177;-0,001399;-0,001911
-0,000511;-0,00539;0,001959
0,00007;-0,008203;0,004943
0,000601;-0,009332;0,006134
0,00108;-0,008832;0,005287
0,001442;-0,0073;0,002816
0,001629;-0,005546;-0,000369
0,001651;-0,004177;-0,003242
0,00157;-0,003325;-0,005199
0,001445;-0,002709;-0,006283
0,001302;-0,002047;-0,00675
0,001137;-0,001399;-0,00655
0,000938;-0,001096;-0,005344
0,000699;-0,001422;-0,002902
0,000423;-0,002353;0,000539
0,000089;-0,003501;0,004278
-0,000367;-0,004289;0,007632
-0,001037;-0,004177;0,010246
-0,001925;-0,002817;0,011791
-0,002853;-0,000215;0,011679
-0,003471;0,003057;0,009456
-0,003409;0,005898;0,005382
-0,002511;0,007216;0,000496
-0,000967;0,00659;-0,003836
0,000802;0,004589;-0,006664
0,002382;0,002533;-0,007887
0,00353;0,001719;-0,007983
0,004213;0,002656;-0,007503
0,004507;0,004843;-0,006831
0,004465;0,007112;-0,006168
0,004062;0,008304;-0,005543
0,00322;0,007835;-0,004794
0,0019;0,005792;-0,003563
0,0002;0,002733;-0,001489
-0,001599;-0,000553;0,001354
-0,003115;-0,003275;0,004225
-0,004076;-0,004851;0,006082
-0,004457;-0,005119;0,006256
-0,0044;-0,004448;0,00493
-0,004035;-0,003607;0,003081
-0,003401;-0,003305;0,001797
-0,002481;-0,003783;0,001622
-0,00132;-0,004823;0,00249
-0,000105;-0,005961;0,003925
0,000893;-0,006669;0,005098
0,001442;-0,00651;0,004977
0,001475;-0,005303;0,002819
0,001135;-0,003276;-0,001254
0,000708;-0,001067;-0,006107
0,000469;0,000513;-0,010044
0,000531;0,000949;-0,011816
0,000777;0,000383;-0,011285
0,000981;-0,000459;-0,009062
0,000963;-0,000668;-0,005817
0,000673;0,00036;-0,002052
0,000186;0,002566;0,001775
-0,000345;0,005214;0,005147
-0,000781;0,007208;0,00756
-0,001117;0,007666;0,008738
-0,001478;0,006436;0,008761
-0,001918;0,004191;0,007911
-0,002259;0,002106;0,006466
-0,002203;0,001207;0,00465
-0,00157;0,001817;0,002659
-0,000451;0,003461;0,000622
0,000852;0,005165;-0,001404
0,002074;0,00596;-0,003306
0,003147;0,00532;-0,004792
0,004067;0,00333;-0,005469
0,004703;0,000557;-0,005091
0,004809;-0,00227;-0,003846
0,004182;-0,004603;-0,002398
0,002799;-0,006208;-0,001485
0,000858;-0,007122;-0,001419
-0,001278;-0,007473;-0,001904
-0,003203;-0,007366;-0,002254
-0,004572;-0,006935;-0,001904
-0,005192;-0,006409;-0,000801
-0,005054;-0,005997;0,000697
-0,004302;-0,005715;0,002118
-0,003109;-0,005307;0,003094
-0,001608;-0,004394;0,003449
0,000054;-0,002806;0,00322
0,001649;-0,000799;0,002603
0,002921;0,001148;0,001824
0,003696;0,00268;0,001021
0,003933;0,003771;0,000263
0,003706;0,004674;-0,000351
0,003146;0,005659;-0,000602
0,00237;0,006781;-0,000245
0,001449;0,007881;0,000688
0,000412;0,008662;0,001733
-0,00072;0,008737;0,002298
-0,001867;0,007704;0,002123
-0,002818;0,005379;0,001479
-0,003278;0,002034;0,000955
-0,003073;-0,001584;0,000911
-0,002322;-0,004506;0,001103
-0,001359;-0,006009;0,00091
-0,000511;-0,005963;-0,000131
0,000099;-0,004739;-0,001938
0,000586;-0,002937;-0,00388
0,001116;-0,001162;-0,005231
0,0017;0,000104;-0,005621
0,002173;0,000628;-0,005089
0,002321;0,000475;-0,003892
0,002055;-0,000045;-0,002328
0,001503;-0,000532;-0,00065
0,000914;-0,000678;0,000957
0,000502;-0,000372;0,002389
0,000346;0,000327;0,003668
0,00039;0,001264;0,004912
0,000526;0,002222;0,006192
0,000676;0,002948;0,007413
0,000815;0,003241;0,008372
0,000948;0,003034;0,008912
0,001089;0,002416;0,009007
0,001233;0,0016;0,008775
0,001339;0,00088;0,008409
0,00132;0,000563;0,008107
0,001071;0,000875;0,008042
0,000513;0,001854;0,008344
-0,000366;0,003293;0,009061
-0,001488;0,004805;0,010179
-0,002697;0,006061;0,011732
-0,00379;0,006977;0,013877
-0,004585;0,007674;0,016772
-0,004927;0,008316;0,020363
-0,00465;0,009006;0,024239
-0,003586;0,009757;0,027714
-0,001693;0,01054;0,03017
0,00081;0,011311;0,031422
0,003494;0,011995;0,031808
0,005902;0,012502;0,032
0,007772;0,012819;0,032598
0,009102;0,013061;0,033818
0,009988;0,013385;0,035511
0,010451;0,013865;0,037457
0,010475;0,014463;0,039719
0,010136;0,015081;0,042791
0,009651;0,01561;0,047324
0,009333;0,015915;0,053759
0,009509;0,015731;0,062167
0,010436;0,014693;0,07226
0,012239;0,01259;0,083419
0,014875;0,009612;0,094768
0,01812;0,006313;0,105318
0,021631;0,003378;0,114163
0,025104;0,001402;0,120629
0,028342;0,000818;0,124293
0,031116;0,002019;0,124817
0,032981;0,005485;0,121829
0,033269;0,011732;0,115029
0,031247;0,021171;0,104374
0,026378;0,033971;0,090148
0,018474;0,049871;0,072861
0,007616;0,067854;0,053022
-0,006007;0,085833;0,030989
-0,022162;0,100563;0,007186
-0,040536;0,107909;-0,017165
-0,060646;0,103592;-0,038845
-0,081829;0,084197;-0,051772
-0,103403;0,048226;-0,047395
-0,124742;-0,002986;-0,016484
-0,145097;-0,064693;0,04777
-0,16333;-0,128609;0,146235
0,001381;0,062286;-0,062717
-0,005217;0,066166;-0,062715
-0,010544;0,070275;-0,062381
-0,014855;0,074536;-0,061814
-0,018789;0,078805;-0,061158
-0,023033;0,082901;-0,060485
-0,028108;0,086657;-0,059744
-0,034253;0,089901;-0,058843
-0,041345;0,092417;-0,057765
-0,048865;0,093993;-0,056599
-0,055998;0,094474;-0,05548
-0,061883;0,093804;-0,054505
-0,065987;0,092052;-0,053679
-0,068308;0,089452;-0,052931
-0,069146;0,086382;-0,052163
-0,068732;0,083243;-0,0513
-0,067003;0,080332;-0,05031
-0,063551;0,077803;-0,049208
-0,057703;0,075712;-0,048047
-0,048707;0,074078;-0,046894
-0,036025;0,072915;-0,045806
-0,019646;0,072192;-0,044801
-0,00032;0,071807;-0,043838
0,020406;0,071662;-0,042838
0,040461;0,071702;-0,041738
0,057699;0,071858;-0,040556
0,07039;0,07198;-0,039402
0,077597;0,071894;-0,038384
0,07929;0,071491;-0,037518
0,076194;0,070782;-0,036741
0,069395;0,069872;-0,035998
0,059927;0,068904;-0,035296
0,048553;0,068001;-0,034701
0,035723;0,067253;-0,034263
0,021672;0,06671;-0,033956
0,006655;0,06637;-0,033713
-0,008712;0,066184;-0,033499
-0,023213;0,066125;-0,033338
-0,035093;0,066233;-0,033283
-0,042429;0,066574;-0,033344
-0,043694;0,067162;-0,033452
-0,03831;0,067928;-0,033507
-0,026954;0,068739;-0,033452
-0,011492;0,069471;-0,033309
0,005507;0,070056;-0,033162
0,02143;0,070463;-0,033114
0,03419;0,070664;-0,033237
0,042572;0,070623;-0,033537
0,046303;0,070305;-0,033963
0,045876;0,069644;-0,034455
0,042223;0,068558;-0,034987
0,036303;0,067021;-0,035563
0,028746;0,065121;-0,036188
0,019705;0,063031;-0,03685
0,009056;0,060907;-0,037507
-0,003245;0,058813;-0,038115
-0,016824;0,056721;-0,038644
-0,030682;0,054607;-0,039099
-0,043148;0,052518;-0,039502
-0,052118;0,050502;-0,039861
-0,055604;0,048502;-0,040169
-0,052329;0,046375;-0,04045
-0,042081;0,043987;-0,040799
-0,025792;0,041321;-0,041314
-0,005363;0,038489;-0,042016
0,016663;0,035616;-0,042864
0,037544;0,032734;-0,043805
0,05482;0,029827;-0,044825
0,066797;0,026938;-0,045931
0,072836;0,024205;-0,047095
0,073307;0,021813;-0,048245
0,069257;0,01987;-0,049357
0,061918;0,018328;-0,050512
0,052253;0,017055;-0,051786
0,04073;0,01595;-0,053131
0,027336;0,015004;-0,054415
0,011801;0,01429;-0,055549
-0,006091;0,013909;-0,056566
-0,02625;0,013918;-0,057597
-0,048062;0,014292;-0,058717
-0,070271;0,014938;-0,059876
-0,09104;0,015789;-0,061021
-0,108313;0,016867;-0,062218
-0,120227;0,018252;-0,063562
-0,125373;0,019989;-0,065052
-0,122908;0,022032;-0,066619
-0,112643;0,024268;-0,068225
-0,095142;0,026599;-0,069879
-0,071812;0,029012;-0,071591
-0,04475;0,031536;-0,073329
-0,016215;0,034147;-0,075027
0,01188;0,03673;-0,076652
0,038049;0,039115;-0,078229
0,061072;0,041169;-0,07978
0,079875;0,042872;-0,081276
0,093544;0,04429;-0,08271
0,101481;0,045503;-0,084155
0,10346;0,046564;-0,085682
0,099476;0,047506;-0,08727
0,089618;0,048361;-0,088843
0,074219;0,049166;-0,090371
0,054146;0,049902;-0,091893
0,030983;0,050463;-0,093477
0,006992;0,050709;-0,095124
-0,015199;0,050569;-0,096747
-0,033032;0,050108;-0,098257
-0,044421;0,049504;-0,099642
-0,048099;0,048919;-0,100937
-0,043855;0,048409;-0,10214
-0,032618;0,047976;-0,103195
-0,016266;0,047661;-0,104029
0,002744;0,047545;-0,104616
0,021843;0,047675;-0,105005
0,038801;0,047977;-0,105274
0,052009;0,048283;-0,10546
0,060582;0,0485;-0,105531
0,064249;0,04871;-0,105427
0,063173;0,049023;-0,105126
0,057845;0,049387;-0,104667
0,049043;0,04961;-0,104073
0,037824;0,049518;-0,103295
0,025454;0,04909;-0,102276
0,013219;0,048452;-0,101026
0,002214;0,047704;-0,099595
-0,006804;0,046832;-0,097988
-0,013472;0,045859;-0,096132
-0,017812;0,044994;-0,093946
-0,02018;0,044504;-0,09147
-0,021179;0,044507;-0,0889
-0,021522;0,044942;-0,086376
-0,021835;0,045692;-0,083819
-0,022523;0,046737;-0,08104
-0,023772;0,048171;-0,077937
-0,025588;0,050022;-0,074541
-0,027748;0,052101;-0,07094
-0,029743;0,054074;-0,067189
-0,030833;0,055659;-0,063296
-0,030231;0,056724;-0,059301
-0,02739;0,057272;-0,055304
-0,022185;0,057322;-0,051347
-0,014851;0,056832;-0,047326
-0,005776;0,055762;-0,043099
0,004643;0,05414;-0,038619
0,016026;0,052035;-0,03391
0,027885;0,049496;-0,028994
0,039471;0,046571;-0,023916
0,049709;0,043353;-0,018785
0,057292;0,039969;-0,013728
0,060924;0,036528;-0,008811
0,059613;0,033064;-0,003984
0,052915;0,029548;0,000864
0,041135;0,025979;0,005782
0,025464;0,022437;0,010682
0,007957;0,018968;0,015464
-0,008799;0,015509;0,020125
-0,022221;0,011968;0,024695
-0,030373;0,008353;0,029122
-0,032468;0,004749;0,033302
-0,029046;0,001229;0,03718
-0,021794;-0,002226;0,040824
-0,013024;-0,005714;0,044382
-0,004971;-0,009336;0,047941
0,000866;-0,013125;0,051464
0,004125;-0,017102;0,054953
0,005495;-0,021328;0,05856
0,006337;-0,02589;0,062434
0,008186;-0,030855;0,066541
0,012218;-0,036258;0,07072
0,018767;-0,042078;0,074868
0,027052;-0,048185;0,079039
0,035294;-0,05433;0,083372
0,041192;-0,060258;0,087894
0,042638;-0,065847;0,092415
0,038371;-0,071139;0,096694
0,028292;-0,076248;0,10063
0,013492;-0,081192;0,104232
-0,00396;-0,085812;0,107506
-0,021452;-0,08989;0,110416
-0,036489;-0,093334;0,112946
-0,047329;-0,096247;0,115159
-0,053356;-0,098857;0,117195
-0,055092;-0,101364;0,119171
-0,053838;-0,103833;0,121126
-0,051173;-0,106255;0,123103
-0,048512;-0,108644;0,125231
-0,046754;-0,111067;0,127637
-0,046037;-0,113615;0,13033
-0,045693;-0,116385;0,133208
-0,04447;-0,119478;0,136159
-0,040915;-0,122996;0,139151
-0,033769;-0,127016;0,142246
-0,022227;-0,131513;0,145496
-0,005978;-0,136342;0,148864
0,014811;-0,141321;0,152264
0,039457;-0,146328;0,155627
0,066712;-0,151289;0,158886
0,094815;-0,156128;0,161932
0,121653;-0,160726;0,164637
0,145007;-0,16495;0,166934
0,162803;-0,168715;0,168864
-0,017515;-0,00664;-0,011617
-0,01499;-0,00684;-0,012479
-0,012481;-0,006402;-0,013208
-0,009555;-0,005222;-0,013784
-0,005669;-0,003177;-0,014133
-0,000776;-0,000216;-0,014171
0,00448;0,003509;-0,013867
0,009071;0,007585;-0,013281
0,012063;0,011409;-0,012541
0,012977;0,014334;-0,011777
0,011892;0,015798;-0,011051
0,009313;0,015434;-0,010363
0,005943;0,013162;-0,009701
0,002488;0,009236;-0,009108
-0,000543;0,0042;-0,008692
-0,003038;-0,001257;-0,008552
-0,005285;-0,006512;-0,008702
-0,00763;-0,011119;-0,009088
-0,009997;-0,014701;-0,009641
-0,011622;-0,016838;-0,010299
-0,011265;-0,017176;-0,011003
-0,007968;-0,015621;-0,011694
-0,001782;-0,012449;-0,012285
0,006134;-0,008239;-0,012624
0,013953;-0,003655;-0,012497
0,019887;0,00078;-0,011737
0,022736;0,004757;-0,010361
0,022002;0,008152;-0,00864
0,017814;0,010957;-0,007047
